Year,Local Government Area,Postcode,Total Incidents
2017,Hume,3059,597
2017,Hume,3060,53
2017,Hume,3061,958
2017,Hume,3062,206
2017,Hume,3063,32
2017,Hume,3064,4197
2017,Hume,3427,29
2017,Hume,3428,69
2017,Hume,3429,2174
2017,Hume,3430,4
2017,Indigo,3682,1
2017,Indigo,3683,42
2017,Indigo,3685,98
2017,Indigo,3687,33
2017,Indigo,3688,31
2017,Indigo,3691,24
2017,Indigo,3695,8
2017,Indigo,3747,123
2017,Indigo,3749,17
2017,Kingston,3167,135
2017,Kingston,3169,721
2017,Kingston,3172,308
2017,Kingston,3189,787
2017,Kingston,3190,360
2017,Kingston,3192,1359
2017,Kingston,3194,713
2017,Kingston,3195,1517
2017,Kingston,3196,975
2017,Kingston,3197,679
2017,Kingston,3202,142
2017,Knox,3152,1980
2017,Knox,3153,1004
2017,Knox,3154,166
2017,Knox,3155,1812
2017,Knox,3156,1610
2017,Knox,3178,1221
2017,Knox,3179,288
2017,Knox,3180,351
2017,Latrobe,3825,2343
2017,Latrobe,3840,3305
2017,Latrobe,3842,412
2017,Latrobe,3844,3085
2017,Latrobe,3854,33
2017,Latrobe,3856,29
2017,Latrobe,3857,1
2017,Latrobe,3869,32
2017,Latrobe,3870,39
2017,Latrobe,3871,2
2017,Latrobe,3971,1
2017,Loddon,3463,7
2017,Loddon,3472,9
2017,Loddon,3475,1
2017,Loddon,3515,2
2017,Loddon,3516,27
2017,Loddon,3517,81
2017,Loddon,3518,59
2017,Loddon,3520,13
2017,Loddon,3525,5
2017,Loddon,3537,15
2017,Loddon,3551,16
2017,Loddon,3556,1
2017,Loddon,3570,3
2017,Loddon,3571,13
2017,Loddon,3572,2
2017,Loddon,3573,11
2017,Loddon,3575,28
2017,Loddon,3576,2
2017,Macedon Ranges,3430,29
2017,Macedon Ranges,3431,76
2017,Macedon Ranges,3432,20
2017,Macedon Ranges,3433,8
2017,Macedon Ranges,3434,143
2017,Macedon Ranges,3435,87
2017,Macedon Ranges,3437,348
2017,Macedon Ranges,3438,72
2017,Macedon Ranges,3440,95
2017,Macedon Ranges,3441,15
2017,Macedon Ranges,3442,251
2017,Macedon Ranges,3444,391
2017,Macedon Ranges,3446,39
2017,Macedon Ranges,3458,7
2017,Macedon Ranges,3756,19
2017,Manningham,3105,306
2017,Manningham,3106,433
2017,Manningham,3107,407
2017,Manningham,3108,1109
2017,Manningham,3109,857
2017,Manningham,3111,272
2017,Manningham,3113,151
2017,Manningham,3114,65
2017,Manningham,3115,70
2017,Manningham,3131,2
2017,Manningham,3134,27
2017,Mansfield,3713,7
2017,Mansfield,3715,13
2017,Mansfield,3720,25
2017,Mansfield,3722,332
2017,Mansfield,3723,117
2017,Maribyrnong,3011,2359
2017,Maribyrnong,3012,1321
2017,Maribyrnong,3013,703
2017,Maribyrnong,3019,967
2017,Maribyrnong,3032,1116
2017,Maroondah,3114,2
2017,Maroondah,3115,3
2017,Maroondah,3133,5
2017,Maroondah,3134,2823
2017,Maroondah,3135,867
2017,Maroondah,3136,1850
2017,Maroondah,3137,176
2017,Maroondah,3153,574
2017,Melbourne,3000,14906
2017,Melbourne,3002,659
2017,Melbourne,3003,748
2017,Melbourne,3004,410
2017,Melbourne,3005,60
2017,Melbourne,3006,2573
2017,Melbourne,3008,1858
2017,Melbourne,3010,106
2017,Melbourne,3031,986
2017,Melbourne,3050,376
2017,Melbourne,3051,1373
2017,Melbourne,3052,576
2017,Melbourne,3053,1528
2017,Melbourne,3054,19
2017,Melbourne,3141,173
2017,Melbourne,3207,167
2017,Melton,3023,1378
2017,Melton,3024,15
2017,Melton,3029,72
2017,Melton,3037,668
2017,Melton,3335,711
2017,Melton,3337,3315
2017,Melton,3338,1694
2017,Melton,3340,1
2017,Melton,3427,195
2017,Mildura,3490,72
2017,Mildura,3494,28
2017,Mildura,3496,255
2017,Mildura,3498,239
2017,Mildura,3500,3829
2017,Mildura,3501,54
2017,Mildura,3505,270
2017,Mildura,3506,5
2017,Mildura,3507,1
2017,Mildura,3509,12
2017,Mildura,3512,39
2017,Mitchell,3435,2
2017,Mitchell,3444,5
2017,Mitchell,3521,15
2017,Mitchell,3522,18
2017,Mitchell,3523,2
2017,Mitchell,3658,351
2017,Mitchell,3659,82
2017,Mitchell,3660,1165
2017,Mitchell,3662,5
2017,Mitchell,3664,3
2017,Mitchell,3753,111
2017,Mitchell,3756,751
2017,Mitchell,3758,88
2017,Mitchell,3762,1
2017,Mitchell,3764,460
2017,Moira,3634,3
2017,Moira,3635,34
2017,Moira,3636,168
2017,Moira,3637,9
2017,Moira,3638,89
2017,Moira,3639,39
2017,Moira,3640,25
2017,Moira,3641,57
2017,Moira,3644,542
2017,Moira,3646,5
2017,Moira,3649,13
2017,Moira,3678,1
2017,Moira,3727,8
2017,Moira,3728,34
2017,Moira,3730,423
2017,Monash,3125,91
2017,Monash,3147,390
2017,Monash,3148,562
2017,Monash,3149,1277
2017,Monash,3150,1936
2017,Monash,3166,1456
2017,Monash,3167,227
2017,Monash,3168,1238
2017,Monash,3170,906
2017,Monash,3800,92
2017,Moonee Valley,3031,868
2017,Moonee Valley,3032,1161
2017,Moonee Valley,3033,411
2017,Moonee Valley,3034,364
2017,Moonee Valley,3039,1150
2017,Moonee Valley,3040,1179
2017,Moonee Valley,3041,665
2017,Moonee Valley,3042,870
2017,Moorabool,3334,19
2017,Moorabool,3340,1235
2017,Moorabool,3341,56
2017,Moorabool,3342,257
2017,Moorabool,3345,30
2017,Moorabool,3352,103
2017,Moorabool,3357,6
2017,Moorabool,3458,22
2017,Moorabool,3461,9
2017,Moreland,3043,79
2017,Moreland,3044,1193
2017,Moreland,3046,2103
2017,Moreland,3055,742
2017,Moreland,3056,2176
2017,Moreland,3057,727
2017,Moreland,3058,2860
2017,Moreland,3060,617
2017,Moreland,3068,28
2017,Mornington Peninsula,3911,144
2017,Mornington Peninsula,3912,347
2017,Mornington Peninsula,3913,113
2017,Mornington Peninsula,3915,1187
2017,Mornington Peninsula,3916,22
2017,Mornington Peninsula,3918,127
2017,Mornington Peninsula,3919,167
2017,Mornington Peninsula,3920,3
2017,Mornington Peninsula,3926,101
2017,Mornington Peninsula,3927,50
2017,Mornington Peninsula,3928,7
2017,Mornington Peninsula,3929,40
2017,Mornington Peninsula,3930,392
2017,Mornington Peninsula,3931,1775
2017,Mornington Peninsula,3933,81
2017,Mornington Peninsula,3934,345
2017,Mornington Peninsula,3936,587
2017,Mornington Peninsula,3937,40
2017,Mornington Peninsula,3938,100
2017,Mornington Peninsula,3939,1178
2017,Mornington Peninsula,3940,414
2017,Mornington Peninsula,3941,883
2017,Mornington Peninsula,3942,111
2017,Mornington Peninsula,3943,163
2017,Mornington Peninsula,3944,86
2017,Mount Alexander,3364,3
2017,Mount Alexander,3444,2
2017,Mount Alexander,3446,7
2017,Mount Alexander,3447,7
2017,Mount Alexander,3448,42
2017,Mount Alexander,3450,446
2017,Mount Alexander,3451,124
2017,Mount Alexander,3453,62
2017,Mount Alexander,3462,21
2017,Mount Alexander,3463,52
2017,Mount Alexander,3464,1
2017,Moyne,3264,1
2017,Moyne,3265,33
2017,Moyne,3268,9
2017,Moyne,3270,20
2017,Moyne,3271,3
2017,Moyne,3272,76
2017,Moyne,3273,4
2017,Moyne,3274,6
2017,Moyne,3275,6
2017,Moyne,3276,7
2017,Moyne,3277,19
2017,Moyne,3278,12
2017,Moyne,3279,7
2017,Moyne,3281,11
2017,Moyne,3282,66
2017,Moyne,3283,53
2017,Moyne,3284,96
2017,Moyne,3285,11
2017,Moyne,3286,9
2017,Moyne,3287,10
2017,Moyne,3289,1
2017,Moyne,3301,1
2017,Moyne,3303,1
2017,Moyne,3304,2
2017,Moyne,3379,1
2017,Murrindindi,3658,26
2017,Murrindindi,3660,6
2017,Murrindindi,3711,19
2017,Murrindindi,3712,28
2017,Murrindindi,3713,79
2017,Murrindindi,3714,130
2017,Murrindindi,3717,89
2017,Murrindindi,3718,8
2017,Murrindindi,3719,10
2017,Murrindindi,3757,52
2017,Murrindindi,3763,41
2017,Murrindindi,3777,15
2017,Murrindindi,3778,20
2017,Murrindindi,3779,23
2017,Nillumbik,3083,1
2017,Nillumbik,3088,145
2017,Nillumbik,3089,397
2017,Nillumbik,3090,123
2017,Nillumbik,3091,34
2017,Nillumbik,3095,827
2017,Nillumbik,3096,45
2017,Nillumbik,3097,17
2017,Nillumbik,3099,145
2017,Nillumbik,3113,27
2017,Nillumbik,3754,15
2017,Nillumbik,3757,5
2017,Nillumbik,3759,20
2017,Nillumbik,3760,5
2017,Nillumbik,3761,18
2017,Nillumbik,3763,1
2017,Nillumbik,3775,20
2017,Northern Grampians,3374,44
2017,Northern Grampians,3380,482
2017,Northern Grampians,3381,38
2017,Northern Grampians,3384,11
2017,Northern Grampians,3385,37
2017,Northern Grampians,3387,6
2017,Northern Grampians,3388,1
2017,Northern Grampians,3401,3
2017,Northern Grampians,3465,1
2017,Northern Grampians,3475,1
2017,Northern Grampians,3477,37
2017,Northern Grampians,3478,180
2017,Northern Grampians,3480,1
2017,Port Phillip,3004,372
2017,Port Phillip,3006,144
2017,Port Phillip,3181,24
2017,Port Phillip,3182,3699
2017,Port Phillip,3183,931
2017,Port Phillip,3184,722
2017,Port Phillip,3185,80
2017,Port Phillip,3205,1586
2017,Port Phillip,3206,733
2017,Port Phillip,3207,1398
2017,Pyrenees,3351,31
2017,Pyrenees,3352,73
2017,Pyrenees,3361,3
2017,Pyrenees,3371,3
2017,Pyrenees,3373,136
2017,Pyrenees,3375,2
2017,Pyrenees,3377,1
2017,Pyrenees,3384,8
2017,Pyrenees,3465,5
2017,Pyrenees,3467,64
2017,Pyrenees,3468,10
2017,Pyrenees,3469,6
2017,Pyrenees,3477,4
2017,Pyrenees,3478,11
2017,Queenscliffe,3225,126
2017,South Gippsland,3871,106
2017,South Gippsland,3945,12
2017,South Gippsland,3946,3
2017,South Gippsland,3950,266
2017,South Gippsland,3951,20
2017,South Gippsland,3953,285
2017,South Gippsland,3954,5
2017,South Gippsland,3956,91
2017,South Gippsland,3957,7
2017,South Gippsland,3958,12
2017,South Gippsland,3959,33
2017,South Gippsland,3960,73
2017,South Gippsland,3962,22
2017,South Gippsland,3964,3
2017,South Gippsland,3965,9
2017,South Gippsland,3966,5
2017,South Gippsland,3987,25
2017,South Gippsland,3988,26
2017,South Gippsland,3996,1
2017,Southern Grampians,3289,12
2017,Southern Grampians,3293,9
2017,Southern Grampians,3294,16
2017,Southern Grampians,3300,844
2017,Southern Grampians,3301,25
2017,Southern Grampians,3302,13
2017,Southern Grampians,3312,2
2017,Southern Grampians,3314,4
2017,Southern Grampians,3315,53
2017,Southern Grampians,3407,6
2017,Stonnington,3141,1688
2017,Stonnington,3142,586
2017,Stonnington,3143,401
2017,Stonnington,3144,553
2017,Stonnington,3145,1568
2017,Stonnington,3146,337
2017,Stonnington,3181,2762
2017,Strathbogie,3523,1
2017,Strathbogie,3607,5
2017,Strathbogie,3608,138
2017,Strathbogie,3610,1
2017,Strathbogie,3612,4
2017,Strathbogie,3631,1
2017,Strathbogie,3663,12
2017,Strathbogie,3664,30
2017,Strathbogie,3665,16
2017,Strathbogie,3666,186
2017,Strathbogie,3669,44
2017,Surf Coast,3217,27
2017,Surf Coast,3221,9
2017,Surf Coast,3227,4
2017,Surf Coast,3228,547
2017,Surf Coast,3230,97
2017,Surf Coast,3231,38
2017,Surf Coast,3232,116
2017,Surf Coast,3235,3
2017,Surf Coast,3240,51
2017,Surf Coast,3241,99
2017,Surf Coast,3242,4
2017,Surf Coast,3321,1
2017,Swan Hill,3544,9
2017,Swan Hill,3546,28
2017,Swan Hill,3549,313
2017,Swan Hill,3583,12
2017,Swan Hill,3584,28
2017,Swan Hill,3585,1286
2017,Swan Hill,3586,5
2017,Swan Hill,3588,10
2017,Swan Hill,3589,8
2017,Swan Hill,3590,2
2017,Swan Hill,3591,5
2017,Swan Hill,3594,14
2017,Swan Hill,3595,30
2017,Swan Hill,3596,4
2017,Swan Hill,3597,15
2017,Swan Hill,3599,4
2017,Towong,3691,34
2017,Towong,3695,1
2017,Towong,3700,42
2017,Towong,3701,31
2017,Towong,3704,2
2017,Towong,3705,3
2017,Towong,3707,52
2017,Towong,3708,3
2017,Towong,3709,6
2017,Wangaratta,3675,52
2017,Wangaratta,3677,1549
2017,Wangaratta,3678,126
2017,Wangaratta,3682,28
2017,Wangaratta,3732,5
2017,Wangaratta,3733,8
2017,Wangaratta,3735,6
2017,Wangaratta,3746,6
2017,Warrnambool,3277,19
2017,Warrnambool,3280,2622
2017,Warrnambool,3281,9
2017,Wellington,3844,35
2017,Wellington,3847,113
2017,Wellington,3850,1488
2017,Wellington,3851,246
2017,Wellington,3852,1
2017,Wellington,3854,2
2017,Wellington,3856,4
2017,Wellington,3857,8
2017,Wellington,3858,171
2017,Wellington,3859,25
2017,Wellington,3860,280
2017,Wellington,3862,121
2017,Wellington,3873,13
2017,Wellington,3874,29
2017,Wellington,3966,2
2017,Wellington,3967,2
2017,Wellington,3971,182
2017,West Wimmera,3312,3
2017,West Wimmera,3317,10
2017,West Wimmera,3318,22
2017,West Wimmera,3319,8
2017,West Wimmera,3401,2
2017,West Wimmera,3409,5
2017,West Wimmera,3412,5
2017,West Wimmera,3413,2
2017,West Wimmera,3415,1
2017,West Wimmera,3418,1
2017,West Wimmera,3419,53
2017,West Wimmera,3420,14
2017,Whitehorse,3125,607
2017,Whitehorse,3127,274
2017,Whitehorse,3128,1347
2017,Whitehorse,3129,438
2017,Whitehorse,3130,1021
2017,Whitehorse,3131,948
2017,Whitehorse,3132,744
2017,Whitehorse,3133,654
2017,Whitehorse,3151,480
2017,Whittlesea,3064,28
2017,Whittlesea,3074,1595
2017,Whittlesea,3075,1105
2017,Whittlesea,3076,2454
2017,Whittlesea,3082,1533
2017,Whittlesea,3083,1025
2017,Whittlesea,3750,448
2017,Whittlesea,3751,33
2017,Whittlesea,3752,987
2017,Whittlesea,3753,19
2017,Whittlesea,3754,1738
2017,Whittlesea,3755,17
2017,Whittlesea,3757,360
2017,Wodonga,3690,2287
2017,Wodonga,3691,136
2017,Wyndham,3024,990
2017,Wyndham,3026,387
2017,Wyndham,3027,328
2017,Wyndham,3028,20
2017,Wyndham,3029,4515
2017,Wyndham,3030,4500
2017,Wyndham,3211,113
2017,Wyndham,3338,2
2017,Yarra,3054,580
2017,Yarra,3065,2179
2017,Yarra,3066,1646
2017,Yarra,3067,1105
2017,Yarra,3068,1318
2017,Yarra,3078,176
2017,Yarra,3121,3558
2017,Yarra Ranges,3115,2
2017,Yarra Ranges,3116,437
2017,Yarra Ranges,3137,396
2017,Yarra Ranges,3138,807
2017,Yarra Ranges,3139,377
2017,Yarra Ranges,3140,1179
2017,Yarra Ranges,3154,1
2017,Yarra Ranges,3156,42
2017,Yarra Ranges,3158,190
2017,Yarra Ranges,3159,38
2017,Yarra Ranges,3160,361
2017,Yarra Ranges,3765,190
2017,Yarra Ranges,3766,32
2017,Yarra Ranges,3767,28
2017,Yarra Ranges,3770,114
2017,Yarra Ranges,3775,146
2017,Yarra Ranges,3777,380
2017,Yarra Ranges,3779,2
2017,Yarra Ranges,3782,25
2017,Yarra Ranges,3785,6
2017,Yarra Ranges,3786,26
2017,Yarra Ranges,3787,30
2017,Yarra Ranges,3788,51
2017,Yarra Ranges,3789,17
2017,Yarra Ranges,3791,21
2017,Yarra Ranges,3792,20
2017,Yarra Ranges,3793,84
2017,Yarra Ranges,3795,44
2017,Yarra Ranges,3796,298
2017,Yarra Ranges,3797,125
2017,Yarra Ranges,3799,233
2017,Yarra Ranges,3804,18
2017,Yarriambiack,3388,22
2017,Yarriambiack,3390,50
2017,Yarriambiack,3391,10
2017,Yarriambiack,3392,8
2017,Yarriambiack,3393,194
2017,Yarriambiack,3395,24
2017,Yarriambiack,3396,22
2017,Yarriambiack,3401,3
2017,Yarriambiack,3424,3
2017,Yarriambiack,3485,4
2017,Yarriambiack,3487,4
2017,Yarriambiack,3488,5
2017,Yarriambiack,3491,6
2018,Alpine,3691,10
2018,Alpine,3697,5
2018,Alpine,3698,6
2018,Alpine,3699,26
2018,Alpine,3737,184
2018,Alpine,3738,4
2018,Alpine,3739,3
2018,Alpine,3740,30
2018,Alpine,3741,103
2018,Alpine,3744,11
2018,Alpine,3898,11
2018,Ararat,3272,1
2018,Ararat,3351,18
2018,Ararat,3374,1
2018,Ararat,3375,14
2018,Ararat,3377,838
2018,Ararat,3378,3
2018,Ararat,3379,21
2018,Ararat,3469,4
2018,Ballarat,3350,4963
2018,Ballarat,3351,41
2018,Ballarat,3352,369
2018,Ballarat,3355,1225
2018,Ballarat,3356,1314
2018,Ballarat,3357,130
2018,Ballarat,3363,4
2018,Ballarat,3364,8
2018,Banyule,3079,946
2018,Banyule,3081,1384
2018,Banyule,3083,490
2018,Banyule,3084,2036
2018,Banyule,3085,425
2018,Banyule,3087,534
2018,Banyule,3088,1002
2018,Banyule,3093,123
2018,Banyule,3094,186
2018,Banyule,3095,41
2018,Bass Coast,3922,411
2018,Bass Coast,3923,11
2018,Bass Coast,3925,131
2018,Bass Coast,3945,9
2018,Bass Coast,3951,1
2018,Bass Coast,3979,8
2018,Bass Coast,3984,162
2018,Bass Coast,3990,2
2018,Bass Coast,3991,35
2018,Bass Coast,3992,32
2018,Bass Coast,3995,703
2018,Bass Coast,3996,156
2018,Baw Baw,3816,239
2018,Baw Baw,3818,865
2018,Baw Baw,3820,1226
2018,Baw Baw,3821,113
2018,Baw Baw,3822,53
2018,Baw Baw,3823,134
2018,Baw Baw,3824,306
2018,Baw Baw,3825,98
2018,Baw Baw,3831,51
2018,Baw Baw,3832,10
2018,Baw Baw,3833,42
2018,Baw Baw,3835,16
2018,Baw Baw,3871,3
2018,Baw Baw,3981,2
2018,Baw Baw,3988,7
2018,Bayside,3186,901
2018,Bayside,3187,422
2018,Bayside,3188,902
2018,Bayside,3190,394
2018,Bayside,3191,454
2018,Bayside,3192,183
2018,Bayside,3193,441
2018,Benalla,3669,1
2018,Benalla,3670,18
2018,Benalla,3672,784
2018,Benalla,3673,48
2018,Benalla,3675,3
2018,Benalla,3723,2
2018,Benalla,3725,13
2018,Benalla,3726,5
2018,Boroondara,3101,1005
2018,Boroondara,3102,211
2018,Boroondara,3103,446
2018,Boroondara,3104,481
2018,Boroondara,3122,1048
2018,Boroondara,3123,480
2018,Boroondara,3124,822
2018,Boroondara,3126,170
2018,Boroondara,3127,213
2018,Boroondara,3146,379
2018,Boroondara,3147,348
2018,Brimbank,3012,59
2018,Brimbank,3020,4752
